total_strength,DMN_within,DMN_FPN_between,DMN_MTL_between,FPN_within,FPN_MTL_between,MTL_within,src_subject_id
173.32972550262554,0.02178592023762926,0.015958262842756903,0.008656599008554198,0.03290064769937289,0.003688290041412931,0.016503100321507057,HCD0041822
255.41559892854178,0.03311804842059361,0.02321807305658368,0.015219317100097178,0.03652540626218373,0.009422502315069027,0.025635240983364144,HCD1630139
175.74201024424582,0.024226773877261073,0.016818895685895473,0.008660643899366943,0.026817957089670146,0.004882194020505546,0.014250277578048228,HCD1714852
186.9834736681692,0.02962451330557136,0.01891741088119319,0.007533758196147718,0.028360877275801954,0.0050944834724271654,0.013701269826068289,HCD2140127
240.84417163607642,0.031306460384178066,0.024471710107369895,0.013162226932536542,0.03613006624553034,0.007174989258736894,0.02675255255466392,HCD1346849
221.69532364714163,0.025742968204129833,0.019687591389442823,0.010995468494222038,0.049501654621666766,0.013124234581354819,0.029546925900412056,HCD1504437
202.4578471304506,0.02744607326407676,0.020363688326631706,0.009942019689696253,0.02320514695691107,0.0051925863714877285,0.018894177849377004,HCD1633751
222.72639078178366,0.02514232713793945,0.020018807156563782,0.008810608300417395,0.0362060698515776,0.005235090791601034,0.01830003496796755,HCD1994884
203.85297695386413,0.028348012242466913,0.020609235795964773,0.0143154265128066,0.03937835805744424,0.008118277705308574,0.02877053248001018,HCD2400632
202.48664831258696,0.0305017464437284,0.017536755179690854,0.00822021265942857,0.030335824812375158,0.006518547418125245,0.023709797595374504,HCD1203928
287.30163773266366,0.027030780507810822,0.020858318029810995,0.010925347885725608,0.041568900859798565,0.01247941228002355,0.0362894429716212,HCD0808654
237.23457680318705,0.032483974752567854,0.023716916354827,0.013847550374000386,0.04678962728662647,0.008713347245445667,0.029521386458155552,HCD1886881
180.19265921909258,0.021504690552408928,0.015507161769852142,0.008387004348788103,0.029004235074401984,0.00533475687444695,0.012514151925127647,HCD1129235
184.97235112444775,0.024005287492501873,0.014250370622599802,0.009652209577489582,0.022283469032390327,0.005032433211464072,0.017613327510121884,HCD1553551
210.29519931672127,0.023160356641548665,0.016195201272401833,0.009068685521270405,0.028171568140959634,0.006374649539679293,0.019365889697736654,HCD0183438
164.42478880829458,0.01710299271877873,0.012598542985166017,0.005682849200838314,0.018211389305647974,0.0034704596057588987,0.015421375086045162,HCD2133433
267.73726924918293,0.034140878012552375,0.024064054032192184,0.01212875333703182,0.04392354258994973,0.00676822152468877,0.024094781745256675,HCD1411632
303.6301766945918,0.036008595618492074,0.024921679502072278,0.01980808645261143,0.052332653752749834,0.007577776530009895,0.03924387666313545,HCD1380849
316.6774811883097,0.04419828883519908,0.024605911432008125,0.016472566968299244,0.04426357856629883,0.008232627312932806,0.037520293203350694,HCD1880465
223.00023430464796,0.023800538145267138,0.017842004831386905,0.007085425346218593,0.026880423615252554,0.005257060925848167,0.013857128654533514,HCD2856170
212.28808554633264,0.027252377646984172,0.01860223956059143,0.011245209452479754,0.030573452940927753,0.00585616322584272,0.02500171347094358,HCD2000111
221.43446426919604,0.027783842997301862,0.01765757740015679,0.010346846150340656,0.032865321252491204,0.0068560842673021,0.027059373225471684,HCD1103419
222.41701109770474,0.025893848778164214,0.02196818816032581,0.010789959524529776,0.04149907977568284,0.005588019754711447,0.025920643054982144,HCD1396662
146.96656772596245,0.01798117861962338,0.01315556535167318,0.0062111936537111185,0.022318365120397813,0.0042182262998427715,0.013873661940893846,HCD2879788
168.21967722997925,0.023357517933427833,0.015050738337800474,0.006741734499817028,0.026044645500927194,0.00478956659699929,0.013110777015337137,HCD1282142
